datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-03-20_13-42,llaplace,sub-3000014_arrow-alert-v1-2_psychopy_s1_r1_e1,3000014,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000014/s1_r1/psychopy/
2025-03-20_13-43,llaplace,sub-3000014_arrow-alert-v1-2_psychopy_s1_r1_e1,3000014,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/psychopy/sub-3000014/
2025-03-20_13-43,llaplace,sub-3000014_arrow-alert-v1-2_psychopy_s1_r1_e1,3000014,psychopy,0,s1_r1,Missing files to process,"First line of deviation file is ""Counterbalance was entered incorrectly and due to that the task was restarted and the participant had to repeat the practice.
"", should contain ""files to process"""
2025-03-20_13-43,llaplace,sub-3000020_all_audacity_s3_r1_e1,3000020,audacity,1,s3_r1,Issue file,Found issue.txt in identifier's directory
2025-03-20_13-43,llaplace,sub-3000020_all_audacity_s3_r1_e1,3000020,audacity,1,s3_r1,Unexpected file,Unexpected file issue.txt found
2025-03-20_13-42,llaplace,sub-3000033_all_audacity_s1_r1_e1,3000033,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000033/s1_r1/audacity/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000033_all_digi_s1_r1_e1,3000033,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000033/s1_r1/digi/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000033_all_digi_s3_r1_e1,3000033,digi,1,s3_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s3_r1/digi/sub-3000033/, folder exists but no identifier or sub-3000033_all_digi_s3_r1_e1_no-data.txt was found)"
2025-03-20_13-43,llaplace,sub-3000033_all_eeg_s3_r1_e1,3000033,eeg,0,s3_r1,Issue file,Found issue.txt in identifier's directory
2025-03-20_13-43,llaplace,sub-3000033_all_eeg_s3_r1_e1,3000033,eeg,0,s3_r1,Unexpected file,Unexpected file issue.txt found
2025-03-20_13-42,llaplace,sub-3000034_all_eeg_s1_r1_e1,3000034,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000034/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000040_all_digi_s1_r1_e1,3000040,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000040/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000040_all_eeg_s1_r1_e1,3000040,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000040/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000044_all_eeg_s2_r1_e1,3000044,eeg,0,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000044/s2_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000045_all_digi_s2_r1_e1,3000045,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000045/s2_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000049_all_eeg_s1_r1_e1,3000049,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000049/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000055_all_audacity_s1_r1_e1,3000055,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000055/s1_r1/audacity/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000056_all_audacity_s2_r1_e1,3000056,audacity,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/audacity/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000056_all_eeg_s2_r1_e1,3000056,eeg,0,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000056_all_zoom_s2_r1_e1,3000056,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/zoom/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000056_all_zoom_s2_r1_e1,3000056,zoom,1,s2_r1,Missing files to process,"First line of deviation file is ""The session ended before the third condition of the Flanker task because one of the participants started feeling sick."", should contain ""files to process"""
2025-03-20_13-42,llaplace,sub-3000056_arrow-alert-v1-1_psychopy_s2_r1_e1,3000056,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/psychopy/
2025-03-20_13-42,llaplace,sub-3000056_arrow-alert-v1-2_psychopy_s2_r1_e1,3000056,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/psychopy/
2025-03-20_13-43,llaplace,sub-3000056_arrow-alert-v1-2_psychopy_s2_r1_e1,3000056,psychopy,0,s2_r1,Missing files to process,"First line of deviation file is ""Participant only completed Observe Other and Alone conditions because the dyad partner dropped early from the session due to feeling sick."", should contain ""files to process"""
2025-03-20_13-42,llaplace,sub-3000058_all_eeg_s1_r1_e1,3000058,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000058/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000060_all_digi_s2_r1_e1,3000060,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000060/s2_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000060_all_eeg_s2_r1_e1,3000060,eeg,0,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000060/s2_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000066_all_digi_s1_r1_e1,3000066,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000066/s1_r1/digi/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000067_arrow-alert-v1-1_psychopy_s1_r1_e1,3000067,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/psychopy/sub-3000067/
2025-03-20_13-43,llaplace,sub-3000067_arrow-alert-v1-2_psychopy_s1_r1_e1,3000067,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/psychopy/sub-3000067/
2025-03-20_13-42,llaplace,sub-3000079_all_eeg_s2_r1_e1,3000079,eeg,0,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000079/s2_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000080_all_digi_s1_r1_e1,3000080,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000080/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000083_all_eeg_s1_r1_e1,3000083,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000083/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000084_arrow-alert-v1-1_psychopy_s2_r1_e1,3000084,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000084/s2_r1/psychopy/
2025-03-20_13-42,llaplace,sub-3000084_arrow-alert-v1-2_psychopy_s2_r1_e1,3000084,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000084/s2_r1/psychopy/
2025-03-20_13-42,llaplace,sub-3000095_all_digi_s1_r1_e1,3000095,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000095/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000097_all_eeg_s1_r1_e1,3000097,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000097/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000101_all_digi_s1_r1_e1,3000101,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000101_all_digi_s2_r1_e1,3000101,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s2_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000101_all_eeg_s1_r1_e1,3000101,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000101_all_eeg_s2_r1_e1,3000101,eeg,0,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s2_r1/eeg/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000104_all_digi_s2_r1_e1,3000104,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000104/, folder exists but no identifier or sub-3000104_all_digi_s2_r1_e1_no-data.txt was found)"
2025-03-20_13-43,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,Naming error,File extension .tar.gpg doesn't match expected extensions .zip.gpg in file sub-3000114_all_digi_s2_r1_e1.tar.gpg
2025-03-20_13-43,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,Missing file,Expected file sub-3000114_all_digi_s2_r1_e1.zip.gpg not found
2025-03-20_13-43,llaplace,sub-3000114_all_digi_s2_r1_e1,3000114,digi,1,s2_r1,Unexpected file,Unexpected file sub-3000114_all_digi_s2_r1_e1.tar.gpg found
2025-03-20_13-42,llaplace,sub-3000114_all_eeg_s1_r1_e1,3000114,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000114/s1_r1/eeg/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000118_all_digi_s2_r1_e1,3000118,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000118/, folder exists but no identifier or sub-3000118_all_digi_s2_r1_e1_no-data.txt was found)"
2025-03-20_13-42,llaplace,sub-3000119_all_eeg_s2_r1_e1,3000119,eeg,0,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000119/s2_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000121_all_audacity_s1_r1_e1,3000121,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000121/s1_r1/audacity/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000121_all_audacity_s1_r1_e1,3000121,audacity,1,s1_r1,Missing files to process,"First line of deviation file is ""The audacity laptop was running very slowly during the recording of this data and it created dropouts in the audio. There are 15 points in this audio recording when a few seconds of audio were lost (aka 4 ""dropouts"")."", should contain ""files to process"""
2025-03-20_13-42,llaplace,sub-3000123_all_digi_s1_r1_e1,3000123,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000123/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000124_all_eeg_s1_r1_e1,3000124,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000124/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000124_arrow-alert-v1-1_psychopy_s1_r1_e1,3000124,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000124/s1_r1/psychopy/
2025-03-20_13-42,llaplace,sub-3000124_arrow-alert-v1-2_psychopy_s1_r1_e1,3000124,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000124/s1_r1/psychopy/
2025-03-20_13-42,llaplace,sub-3000126_all_digi_s1_r1_e1,3000126,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000126/s1_r1/digi/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000127_all_digi_s2_r1_e1,3000127,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000127/, folder exists but no identifier or sub-3000127_all_digi_s2_r1_e1_no-data.txt was found)"
2025-03-20_13-42,llaplace,sub-3000129_all_digi_s1_r1_e1,3000129,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000129/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000131_all_digi_s1_r1_e1,3000131,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000131/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000132_all_audacity_s1_r1_e1,3000132,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000132/s1_r1/audacity/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000135_all_audacity_s2_r1_e1,3000135,audacity,1,s2_r1,Issue file,Found issue.txt in identifier's directory
2025-03-20_13-43,llaplace,sub-3000135_all_audacity_s2_r1_e1,3000135,audacity,1,s2_r1,Unexpected file,Unexpected file issue.txt found
2025-03-20_13-42,llaplace,sub-3000135_all_digi_s1_r1_e1,3000135,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000135/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000137_all_digi_s1_r1_e1,3000137,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000137/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000143_all_audacity_s1_r1_e1,3000143,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000143/s1_r1/audacity/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000143_all_audacity_s1_r1_e1,3000143,audacity,1,s1_r1,Missing files to process,"First line of deviation file is ""The audacity laptop was running very slowly during the recording of this data and it created dropouts in the audio. There are 4 points in this audio recording when a few seconds of audio were lost (aka 4 ""dropouts"")."", should contain ""files to process"""
2025-03-20_13-43,llaplace,sub-3000147_arrow-alert-v1-1_psychopy_s2_r1_e1,3000147,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/psychopy/sub-3000147/
2025-03-20_13-43,llaplace,sub-3000147_arrow-alert-v1-2_psychopy_s2_r1_e1,3000147,psychopy,0,s2_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/psychopy/sub-3000147/
2025-03-20_13-43,llaplace,sub-3000147_arrow-alert-v1-2_psychopy_s2_r1_e1,3000147,psychopy,0,s2_r1,Missing files to process,"First line of deviation file is ""After completing the practice, since my participant was the only child in person we were waiting for the brain buddy to join. Where the brain buddy lives there was a storm that made it so they could not connect to the zoom even though they were ready when needed. This made it so we did not have a brain buddy ready for the next condition, because of this we contacted george and he told us to do the alone condition while we attempt to secure a different brain buddy. To do this I had to end the arrow alert task and start it again with the correct counterbalance. This is why there are multiple psychopy files, the ""practice-only"" files include the participant doing the practice and waiting for the brainbuddy, and the files labeled ""after-practice"" are when I reopened arrow alert with the new counterbalance and we skipped the practice. "", should contain ""files to process"""
2025-03-20_13-42,llaplace,sub-3000148_all_digi_s1_r1_e1,3000148,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000148/s1_r1/digi/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000148_all_digi_s2_r1_e1,3000148,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000148/, folder exists but no identifier or sub-3000148_all_digi_s2_r1_e1_no-data.txt was found)"
2025-03-20_13-42,llaplace,sub-3000155_all_digi_s1_r1_e1,3000155,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000155/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000155_all_eeg_s1_r1_e1,3000155,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000155/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000157_all_digi_s1_r1_e1,3000157,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000157/s1_r1/digi/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000157_all_zoom_s2_r1_e1,3000157,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/zoom/sub-3000157/, folder exists but no identifier or sub-3000157_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-03-20_13-43,llaplace,sub-3000158_all_digi_s2_r1_e1,3000158,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000158/, folder exists but no identifier or sub-3000158_all_digi_s2_r1_e1_no-data.txt was found)"
2025-03-20_13-42,llaplace,sub-3000161_all_digi_s1_r1_e1,3000161,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000161/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000165_all_eeg_s1_r1_e1,3000165,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000165/s1_r1/eeg/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000166_all_zoom_s2_r1_e1,3000166,zoom,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/zoom/sub-3000166/, folder exists but no identifier or sub-3000166_all_zoom_s2_r1_e1_no-data.txt was found)"
2025-03-20_13-42,llaplace,sub-3000177_all_digi_s1_r1_e1,3000177,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000177/s1_r1/digi/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000177_all_digi_s1_r1_e1,3000177,digi,1,s1_r1,Missing files to process,"First line of deviation file is ""5 total attempts were made for digitization.
"", should contain ""files to process"""
2025-03-20_13-42,llaplace,sub-3000181_all_eeg_s1_r1_e1,3000181,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000181/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000196_all_eeg_s1_r1_e1,3000196,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000196/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000208_all_digi_s1_r1_e1,3000208,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000208/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000211_all_digi_s1_r1_e1,3000211,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000211/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000215_all_digi_s1_r1_e1,3000215,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000215/s1_r1/digi/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000215_all_digi_s1_r1_e1,3000215,digi,1,s1_r1,Missing files to process,"First line of deviation file is ""The model.jpg file and model.mtl files do not exist. 
"", should contain ""files to process"""
2025-03-20_13-42,llaplace,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000215/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000216_all_digi_s1_r1_e1,3000216,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000216/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000220_all_digi_s1_r1_e1,3000220,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000220/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000221_all_eeg_s1_r1_e1,3000221,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000221/s1_r1/eeg/, folder is not present)"
