name,date,sub,session,dtype,fname,status,notes
Lilly,2025-03-10,3000123,s2_r1,eeg,"sub-3000123_all_eeg_s2_r1_e1.vhdr, sub-3000123_all_eeg_s2_r1_e1.eeg, sub-3000123_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000124,s2_r1,eeg,"sub-3000124_all_eeg_s2_r1_e1.vhdr, sub-3000124_all_eeg_s2_r1_e1.eeg, sub-3000124_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000126,s2_r1,eeg,"sub-3000126_all_eeg_s2_r1_e1.vhdr, sub-3000126_all_eeg_s2_r1_e1.eeg, sub-3000126_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000127,s2_r1,eeg,"sub-3000127_all_eeg_s2_r1_e1.vhdr, sub-3000127_all_eeg_s2_r1_e1.eeg, sub-3000127_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000128,s2_r1,eeg,"sub-3000128_all_eeg_s2_r1_e1.vhdr, sub-3000128_all_eeg_s2_r1_e1.eeg, sub-3000128_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000130,s2_r1,eeg,"sub-3000130_all_eeg_s2_r1_e1.vhdr, sub-3000130_all_eeg_s2_r1_e1.eeg, sub-3000130_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000131,s2_r1,eeg,"sub-3000131_all_eeg_s2_r1_e1.vhdr, sub-3000131_all_eeg_s2_r1_e1.eeg, sub-3000131_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000132,s2_r1,eeg,"sub-3000132_all_eeg_s2_r1_e1.vhdr, sub-3000132_all_eeg_s2_r1_e1.eeg, sub-3000132_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000133,s2_r1,eeg,"sub-3000133_all_eeg_s2_r1_e1.vhdr, sub-3000133_all_eeg_s2_r1_e1.eeg, sub-3000133_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000135,s2_r1,eeg,"sub-3000135_all_eeg_s2_r1_e1.vhdr, sub-3000135_all_eeg_s2_r1_e1.eeg, sub-3000135_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000136,s2_r1,eeg,"sub-3000136_all_eeg_s2_r1_e1.vhdr, sub-3000136_all_eeg_s2_r1_e1.eeg, sub-3000136_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000137,s2_r1,eeg,"sub-3000137_all_eeg_s2_r1_e1.vhdr, sub-3000137_all_eeg_s2_r1_e1.eeg, sub-3000137_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000139,s2_r1,eeg,"sub-3000139_all_eeg_s2_r1_e1.vhdr, sub-3000139_all_eeg_s2_r1_e1.eeg, sub-3000139_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000140,s2_r1,eeg,"sub-3000140_all_eeg_s2_r1_e1.vhdr, sub-3000140_all_eeg_s2_r1_e1.eeg, sub-3000140_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000145,s2_r1,eeg,"sub-3000145_all_eeg_s2_r1_e1.vhdr, sub-3000145_all_eeg_s2_r1_e1.eeg, sub-3000145_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000147,s2_r1,eeg,"sub-3000147_all_eeg_s2_r1_e1.vhdr, sub-3000147_all_eeg_s2_r1_e1.eeg, sub-3000147_all_eeg_s2_r1_e1.vmrk",PASSED,
Lilly,2025-03-10,3000150,s2_r1,eeg,"sub-3000150_all_eeg_s2_r1_e1.vhdr, sub-3000150_all_eeg_s2_r1_e1.eeg, sub-3000150_all_eeg_s2_r1_e1.vmrk",PASSED,
