name,date,sub,session,dtype,fname,status,notes
Lilly,2025-03-05,3000126,s2_r1,psychopy,"sub-3000126_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000126_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000126_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000127,s2_r1,psychopy,"sub-3000127_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000127_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000127_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000128,s2_r1,psychopy,"sub-3000128_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000128_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000128_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000130,s2_r1,psychopy,"sub-3000130_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000130_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000130_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000131,s2_r1,psychopy,"sub-3000131_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000131_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000131_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000132,s2_r1,psychopy,"sub-3000132_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000132_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000132_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000133,s2_r1,psychopy,"sub-3000133_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000133_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000133_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000135,s2_r1,psychopy,"sub-3000135_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000135_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000135_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000136,s2_r1,psychopy,"sub-3000136_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000136_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000136_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000137,s2_r1,psychopy,"sub-3000137_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000137_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000137_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000139,s2_r1,psychopy,"sub-3000139_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000139_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000139_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000140,s2_r1,psychopy,"sub-3000140_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000140_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000140_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000145,s2_r1,psychopy,"sub-3000145_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000145_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000145_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
Lilly,2025-03-05,3000150,s2_r1,psychopy,"sub-3000150_arrow-alert-v1-2_psychopy_s2_r1_e1.csv,sub-3000150_arrow-alert-v1-2_psychopy_s2_r1_e1.log,sub-3000150_arrow-alert-v1-2_psychopy_s2_r1_e1.psydat",PASSED,
