[2025-02-11 15:17:39,816]	(INFO)	Logging initialized
[2025-02-11 15:17:44,504]	(INFO)	Problem for identifier sub-3000135_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000135/s1_r1/digi/, folder exists but no identifier or sub-3000135_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,505]	(INFO)	Problem for identifier sub-3000129_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000129/s1_r1/digi/, folder exists but no identifier or sub-3000129_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,507]	(INFO)	Problem for identifier sub-3000006_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000006/s1_r1/digi/, folder exists but no identifier or sub-3000006_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,508]	(INFO)	Problem for identifier sub-3000126_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000126/s1_r1/digi/, folder exists but no identifier or sub-3000126_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,509]	(INFO)	Problem for identifier sub-3000131_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000131/s1_r1/digi/, folder exists but no identifier or sub-3000131_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,510]	(INFO)	Problem for identifier sub-3000254_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000254/s1_r1/digi/, folder exists but no identifier or sub-3000254_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,512]	(INFO)	Problem for identifier sub-3000132_all_audacity_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000132/s1_r1/audacity/, folder exists but no identifier or sub-3000132_all_audacity_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,513]	(INFO)	Problem for identifier sub-3000056_all_audacity_s2_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000056/s2_r1/audacity/, folder exists but no identifier or sub-3000056_all_audacity_s2_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,514]	(INFO)	Problem for identifier sub-3000011_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000011/s1_r1/digi/, folder exists but no identifier or sub-3000011_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,515]	(INFO)	Problem for identifier sub-3000157_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000157/s1_r1/digi/, folder exists but no identifier or sub-3000157_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,517]	(INFO)	Problem for identifier sub-3000045_all_digi_s2_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000045/s2_r1/digi/, folder exists but no identifier or sub-3000045_all_digi_s2_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,518]	(INFO)	Problem for identifier sub-3000148_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000148/s1_r1/digi/, folder exists but no identifier or sub-3000148_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,519]	(INFO)	Problem for identifier sub-3000033_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000033/s1_r1/digi/, folder exists but no identifier or sub-3000033_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,520]	(INFO)	Problem for identifier sub-3000001_all_digi_s3_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/digi/, folder exists but no identifier or sub-3000001_all_digi_s3_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,522]	(INFO)	Problem for identifier sub-3000220_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000220/s1_r1/digi/, folder exists but no identifier or sub-3000220_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,523]	(INFO)	Problem for identifier sub-3000060_all_digi_s2_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000060/s2_r1/digi/, folder exists but no identifier or sub-3000060_all_digi_s2_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,524]	(INFO)	Problem for identifier sub-3000055_all_audacity_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000055/s1_r1/audacity/, folder exists but no identifier or sub-3000055_all_audacity_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,525]	(INFO)	Problem for identifier sub-3000066_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000066/s1_r1/digi/, folder exists but no identifier or sub-3000066_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,527]	(INFO)	Problem for identifier sub-3000208_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000208/s1_r1/digi/, folder exists but no identifier or sub-3000208_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,528]	(INFO)	Problem for identifier sub-3000101_all_digi_s2_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000101/s2_r1/digi/, folder exists but no identifier or sub-3000101_all_digi_s2_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,529]	(INFO)	Problem for identifier sub-3000095_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000095/s1_r1/digi/, folder exists but no identifier or sub-3000095_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,531]	(INFO)	Problem for identifier sub-3000155_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000155/s1_r1/digi/, folder exists but no identifier or sub-3000155_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,532]	(INFO)	Problem for identifier sub-3000008_all_digi_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000008/s1_r1/digi/, folder exists but no identifier or sub-3000008_all_digi_s1_r1_e1_no-data.txt was found)
[2025-02-11 15:17:44,533]	(DEBUG)	Found 253 unique subject/session/run combinations
[2025-02-11 15:17:44,560]	(INFO)	Problem for identifier sub-3000240_arrow-alert-v1-1_psychopy_s1_r1_e1: Combination variable error - Combination row arrow-alert_psychopy has no variables present.
[2025-02-11 15:17:44,561]	(INFO)	Problem for identifier sub-3000240_arrow-alert-v1-2_psychopy_s1_r1_e1: Combination variable error - Combination row arrow-alert_psychopy has no variables present.
[2025-02-11 15:17:44,570]	(INFO)	Problem for identifier sub-3000232_arrow-alert-v1-1_psychopy_s1_r1_e1: Combination variable error - Combination row arrow-alert_psychopy has no variables present.
[2025-02-11 15:17:44,571]	(INFO)	Problem for identifier sub-3000232_arrow-alert-v1-2_psychopy_s1_r1_e1: Combination variable error - Combination row arrow-alert_psychopy has no variables present.
[2025-02-11 15:17:44,584]	(DEBUG)	Checking identifier sub-3000019_all_audacity_s1_r1_e1
[2025-02-11 15:17:44,585]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000019/s1_r1/audacity/
[2025-02-11 15:17:44,585]	(DEBUG)	Identifier datatype is audacity
[2025-02-11 15:17:44,585]	(DEBUG)	Found 1 file(s) for identifier sub-3000019_all_audacity_s1_r1_e1
[2025-02-11 15:17:44,587]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000019/s1_r1/audacity/: ['sub-3000019_all_audacity_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,587]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-02-11 15:17:44,588]	(DEBUG)	Found 0 missing identifier(s)
[2025-02-11 15:17:44,590]	(DEBUG)	Found 0 misnamed file(s)
[2025-02-11 15:17:44,590]	(DEBUG)	Found 1 correctly named file(s)
[2025-02-11 15:17:44,590]	(DEBUG)	Correct directory for file sub-3000019_all_audacity_s1_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000019/s1_r1/audacity
[2025-02-11 15:17:44,590]	(DEBUG)	Found 0 misplaced file(s)
[2025-02-11 15:17:44,590]	(DEBUG)	Expect 1 file(s) for identifier sub-3000019_all_audacity_s1_r1_e1: ['sub-3000019_all_audacity_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,590]	(DEBUG)	Found 0 missing file(s)
[2025-02-11 15:17:44,591]	(DEBUG)	Found 0 unexpected file(s)
[2025-02-11 15:17:44,591]	(DEBUG)	Checking identifier sub-3000071_all_zoom_s1_r1_e1
[2025-02-11 15:17:44,591]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000071/s1_r1/zoom/
[2025-02-11 15:17:44,591]	(DEBUG)	Identifier datatype is zoom
[2025-02-11 15:17:44,592]	(DEBUG)	Found 1 file(s) for identifier sub-3000071_all_zoom_s1_r1_e1
[2025-02-11 15:17:44,613]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000071/s1_r1/zoom/: ['sub-3000071_all_zoom_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,613]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-02-11 15:17:44,614]	(DEBUG)	Found 0 missing identifier(s)
[2025-02-11 15:17:44,615]	(DEBUG)	Found 0 misnamed file(s)
[2025-02-11 15:17:44,615]	(DEBUG)	Found 1 correctly named file(s)
[2025-02-11 15:17:44,615]	(DEBUG)	Correct directory for file sub-3000071_all_zoom_s1_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000071/s1_r1/zoom
[2025-02-11 15:17:44,615]	(DEBUG)	Found 0 misplaced file(s)
[2025-02-11 15:17:44,616]	(DEBUG)	Expect 1 file(s) for identifier sub-3000071_all_zoom_s1_r1_e1: ['sub-3000071_all_zoom_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,616]	(DEBUG)	Found 0 missing file(s)
[2025-02-11 15:17:44,616]	(DEBUG)	Found 0 unexpected file(s)
[2025-02-11 15:17:44,616]	(DEBUG)	Checking identifier sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1
[2025-02-11 15:17:44,616]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000113/s1_r1/psychopy/
[2025-02-11 15:17:44,616]	(DEBUG)	Identifier datatype is psychopy
[2025-02-11 15:17:44,617]	(DEBUG)	Found 3 file(s) for identifier sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1
[2025-02-11 15:17:44,626]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000113/s1_r1/psychopy/: ['sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.csv', 'sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat', 'sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.log']
[2025-02-11 15:17:44,626]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-02-11 15:17:44,627]	(DEBUG)	Found 0 missing identifier(s)
[2025-02-11 15:17:44,630]	(DEBUG)	Found 0 misnamed file(s)
[2025-02-11 15:17:44,631]	(DEBUG)	Found 3 correctly named file(s)
[2025-02-11 15:17:44,631]	(DEBUG)	Correct directory for file sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.log is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000113/s1_r1/psychopy
[2025-02-11 15:17:44,631]	(DEBUG)	Correct directory for file sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.csv is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000113/s1_r1/psychopy
[2025-02-11 15:17:44,631]	(DEBUG)	Correct directory for file sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000113/s1_r1/psychopy
[2025-02-11 15:17:44,631]	(DEBUG)	Found 0 misplaced file(s)
[2025-02-11 15:17:44,632]	(DEBUG)	Expect 3 file(s) for identifier sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1: ['sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.psydat', 'sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.csv', 'sub-3000113_arrow-alert-v1-2_psychopy_s1_r1_e1.log']
[2025-02-11 15:17:44,632]	(DEBUG)	Found 0 missing file(s)
[2025-02-11 15:17:44,632]	(DEBUG)	Found 0 unexpected file(s)
[2025-02-11 15:17:44,671]	(DEBUG)	Found 0 psychopy error(s)
[2025-02-11 15:17:44,671]	(DEBUG)	Checking identifier sub-3000020_all_audacity_s1_r1_e1
[2025-02-11 15:17:44,671]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000020/s1_r1/audacity/
[2025-02-11 15:17:44,671]	(DEBUG)	Identifier datatype is audacity
[2025-02-11 15:17:44,672]	(DEBUG)	Found 1 file(s) for identifier sub-3000020_all_audacity_s1_r1_e1
[2025-02-11 15:17:44,683]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000020/s1_r1/audacity/: ['sub-3000020_all_audacity_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,683]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-02-11 15:17:44,683]	(DEBUG)	Found 0 missing identifier(s)
[2025-02-11 15:17:44,684]	(DEBUG)	Found 0 misnamed file(s)
[2025-02-11 15:17:44,684]	(DEBUG)	Found 1 correctly named file(s)
[2025-02-11 15:17:44,685]	(DEBUG)	Correct directory for file sub-3000020_all_audacity_s1_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000020/s1_r1/audacity
[2025-02-11 15:17:44,685]	(DEBUG)	Found 0 misplaced file(s)
[2025-02-11 15:17:44,685]	(DEBUG)	Expect 1 file(s) for identifier sub-3000020_all_audacity_s1_r1_e1: ['sub-3000020_all_audacity_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,685]	(DEBUG)	Found 0 missing file(s)
[2025-02-11 15:17:44,685]	(DEBUG)	Found 0 unexpected file(s)
[2025-02-11 15:17:44,685]	(DEBUG)	Checking identifier sub-3000253_all_digi_s1_r1_e1
[2025-02-11 15:17:44,685]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000253/s1_r1/digi/
[2025-02-11 15:17:44,685]	(DEBUG)	Identifier datatype is digi
[2025-02-11 15:17:44,686]	(DEBUG)	Found 1 file(s) for identifier sub-3000253_all_digi_s1_r1_e1
[2025-02-11 15:17:44,688]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000253/s1_r1/digi/: ['sub-3000253_all_digi_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,688]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-02-11 15:17:44,688]	(DEBUG)	Found 0 missing identifier(s)
[2025-02-11 15:17:44,690]	(DEBUG)	Found 0 misnamed file(s)
[2025-02-11 15:17:44,690]	(DEBUG)	Found 1 correctly named file(s)
[2025-02-11 15:17:44,690]	(DEBUG)	Correct directory for file sub-3000253_all_digi_s1_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000253/s1_r1/digi
[2025-02-11 15:17:44,690]	(DEBUG)	Found 0 misplaced file(s)
[2025-02-11 15:17:44,691]	(DEBUG)	Expect 1 file(s) for identifier sub-3000253_all_digi_s1_r1_e1: ['sub-3000253_all_digi_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,691]	(DEBUG)	Found 0 missing file(s)
[2025-02-11 15:17:44,691]	(DEBUG)	Found 0 unexpected file(s)
[2025-02-11 15:17:44,691]	(DEBUG)	Checking identifier sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1
[2025-02-11 15:17:44,691]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000012/s1_r1/psychopy/
[2025-02-11 15:17:44,691]	(DEBUG)	Identifier datatype is psychopy
[2025-02-11 15:17:44,692]	(DEBUG)	Found 3 file(s) for identifier sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1
[2025-02-11 15:17:44,695]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000012/s1_r1/psychopy/: ['sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.csv', 'sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.psydat', 'sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.log']
[2025-02-11 15:17:44,695]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-02-11 15:17:44,695]	(DEBUG)	Found 0 missing identifier(s)
[2025-02-11 15:17:44,699]	(DEBUG)	Found 0 misnamed file(s)
[2025-02-11 15:17:44,699]	(DEBUG)	Found 3 correctly named file(s)
[2025-02-11 15:17:44,699]	(DEBUG)	Correct directory for file sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.log is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000012/s1_r1/psychopy
[2025-02-11 15:17:44,699]	(DEBUG)	Correct directory for file sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.csv is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000012/s1_r1/psychopy
[2025-02-11 15:17:44,699]	(DEBUG)	Correct directory for file sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.psydat is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000012/s1_r1/psychopy
[2025-02-11 15:17:44,700]	(DEBUG)	Found 0 misplaced file(s)
[2025-02-11 15:17:44,700]	(DEBUG)	Expect 3 file(s) for identifier sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1: ['sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.psydat', 'sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.csv', 'sub-3000012_arrow-alert-v1-1_psychopy_s1_r1_e1.log']
[2025-02-11 15:17:44,700]	(DEBUG)	Found 0 missing file(s)
[2025-02-11 15:17:44,700]	(DEBUG)	Found 0 unexpected file(s)
[2025-02-11 15:17:44,730]	(DEBUG)	Found 0 psychopy error(s)
[2025-02-11 15:17:44,730]	(DEBUG)	Checking identifier sub-3000120_all_digi_s1_r1_e1
[2025-02-11 15:17:44,730]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000120/s1_r1/digi/
[2025-02-11 15:17:44,730]	(DEBUG)	Identifier datatype is digi
[2025-02-11 15:17:44,731]	(DEBUG)	Found 1 file(s) for identifier sub-3000120_all_digi_s1_r1_e1
[2025-02-11 15:17:44,732]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000120/s1_r1/digi/: ['sub-3000120_all_digi_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,732]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-02-11 15:17:44,732]	(DEBUG)	Found 0 missing identifier(s)
[2025-02-11 15:17:44,734]	(DEBUG)	Found 0 misnamed file(s)
[2025-02-11 15:17:44,734]	(DEBUG)	Found 1 correctly named file(s)
[2025-02-11 15:17:44,734]	(DEBUG)	Correct directory for file sub-3000120_all_digi_s1_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000120/s1_r1/digi
[2025-02-11 15:17:44,734]	(DEBUG)	Found 0 misplaced file(s)
[2025-02-11 15:17:44,735]	(DEBUG)	Expect 1 file(s) for identifier sub-3000120_all_digi_s1_r1_e1: ['sub-3000120_all_digi_s1_r1_e1.zip.gpg']
[2025-02-11 15:17:44,735]	(DEBUG)	Found 0 missing file(s)
[2025-02-11 15:17:44,735]	(DEBUG)	Found 0 unexpected file(s)
[2025-02-11 15:17:44,735]	(DEBUG)	Checking identifier sub-3000073_all_eeg_s1_r1_e1
[2025-02-11 15:17:44,735]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000073/s1_r1/eeg/
[2025-02-11 15:17:44,735]	(DEBUG)	Identifier datatype is eeg
[2025-02-11 15:17:44,736]	(DEBUG)	Found 3 file(s) for identifier sub-3000073_all_eeg_s1_r1_e1
[2025-02-11 15:17:44,780]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000073/s1_r1/eeg/: ['sub-3000073_all_eeg_s1_r1_e1.eeg', 'sub-3000073_all_eeg_s1_r1_e1.vhdr', 'sub-3000073_all_eeg_s1_r1_e1.vmrk']
[2025-02-11 15:17:44,780]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-02-11 15:17:44,780]	(DEBUG)	Found 0 missing identifier(s)
[2025-02-11 15:17:44,784]	(DEBUG)	Found 0 misnamed file(s)
[2025-02-11 15:17:44,784]	(DEBUG)	Found 3 correctly named file(s)
[2025-02-11 15:17:44,784]	(DEBUG)	Correct directory for file sub-3000073_all_eeg_s1_r1_e1.vmrk is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000073/s1_r1/eeg
[2025-02-11 15:17:44,784]	(DEBUG)	Correct directory for file sub-3000073_all_eeg_s1_r1_e1.eeg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000073/s1_r1/eeg
