[2025-06-12 15:54:39,130]	(INFO)	Logging initialized at 2025-06-12_15-54 (run by llaplace)
[2025-06-12 15:56:46,459]	(DEBUG)	Found 390 unique subject/session/run combinations
[2025-06-12 15:56:46,542]	(DEBUG)	Checking identifier sub-3000001_all_audacity_s1_r1_e1
[2025-06-12 15:56:46,542]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/audacity/
[2025-06-12 15:56:46,542]	(DEBUG)	Identifier datatype is audacity
[2025-06-12 15:56:46,626]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_audacity_s1_r1_e1
[2025-06-12 15:56:48,041]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/audacity/: ['sub-3000001_all_audacity_s1_r1_e1.zip.gpg']
[2025-06-12 15:56:48,041]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:48,041]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:48,045]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:48,045]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:56:48,045]	(DEBUG)	Correct directory for file sub-3000001_all_audacity_s1_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/audacity
[2025-06-12 15:56:48,046]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:48,047]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_audacity_s1_r1_e1: ['sub-3000001_all_audacity_s1_r1_e1.zip.gpg']
[2025-06-12 15:56:48,047]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:48,047]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:48,047]	(DEBUG)	Checking identifier sub-3000001_all_audacity_s2_r1_e1
[2025-06-12 15:56:48,047]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/audacity/
[2025-06-12 15:56:48,047]	(DEBUG)	Identifier datatype is audacity
[2025-06-12 15:56:48,613]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_audacity_s2_r1_e1
[2025-06-12 15:56:49,338]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/audacity/: ['sub-3000001_all_audacity_s2_r1_e1.zip.gpg']
[2025-06-12 15:56:49,338]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:49,352]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:49,358]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:49,358]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:56:49,359]	(DEBUG)	Correct directory for file sub-3000001_all_audacity_s2_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/audacity
[2025-06-12 15:56:49,359]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:49,360]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_audacity_s2_r1_e1: ['sub-3000001_all_audacity_s2_r1_e1.zip.gpg']
[2025-06-12 15:56:49,360]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:49,360]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:49,360]	(DEBUG)	Checking identifier sub-3000001_all_audacity_s3_r1_e1
[2025-06-12 15:56:49,361]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/audacity/
[2025-06-12 15:56:49,361]	(DEBUG)	Identifier datatype is audacity
[2025-06-12 15:56:49,694]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_audacity_s3_r1_e1
[2025-06-12 15:56:50,401]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/audacity/: ['sub-3000001_all_audacity_s3_r1_e1.zip.gpg']
[2025-06-12 15:56:50,402]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:50,427]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:50,452]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:50,452]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:56:50,452]	(DEBUG)	Correct directory for file sub-3000001_all_audacity_s3_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/audacity
[2025-06-12 15:56:50,452]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:50,453]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_audacity_s3_r1_e1: ['sub-3000001_all_audacity_s3_r1_e1.zip.gpg']
[2025-06-12 15:56:50,453]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:50,453]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:50,453]	(DEBUG)	Checking identifier sub-3000001_all_digi_s1_r1_e1
[2025-06-12 15:56:50,453]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/digi/
[2025-06-12 15:56:50,453]	(DEBUG)	Identifier datatype is digi
[2025-06-12 15:56:51,256]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_digi_s1_r1_e1
[2025-06-12 15:56:52,395]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/digi/: ['sub-3000001_all_digi_s1_r1_e1.zip.gpg']
[2025-06-12 15:56:52,395]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:52,396]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:52,399]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:52,399]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:56:52,400]	(DEBUG)	Correct directory for file sub-3000001_all_digi_s1_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/digi
[2025-06-12 15:56:52,400]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:52,401]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_digi_s1_r1_e1: ['sub-3000001_all_digi_s1_r1_e1.zip.gpg']
[2025-06-12 15:56:52,401]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:52,401]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:52,401]	(DEBUG)	Checking identifier sub-3000001_all_digi_s2_r1_e1
[2025-06-12 15:56:52,402]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/digi/
[2025-06-12 15:56:52,402]	(DEBUG)	Identifier datatype is digi
[2025-06-12 15:56:53,053]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_digi_s2_r1_e1
[2025-06-12 15:56:53,831]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/digi/: ['sub-3000001_all_digi_s2_r1_e1.zip.gpg']
[2025-06-12 15:56:53,831]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:53,831]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:53,833]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:53,833]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:56:53,833]	(DEBUG)	Correct directory for file sub-3000001_all_digi_s2_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/digi
[2025-06-12 15:56:53,833]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:53,834]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_digi_s2_r1_e1: ['sub-3000001_all_digi_s2_r1_e1.zip.gpg']
[2025-06-12 15:56:53,835]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:53,835]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:53,835]	(DEBUG)	Checking identifier sub-3000001_all_digi_s3_r1_e1
[2025-06-12 15:56:53,835]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/digi/
[2025-06-12 15:56:53,835]	(DEBUG)	Identifier datatype is digi
[2025-06-12 15:56:54,393]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_digi_s3_r1_e1
[2025-06-12 15:56:55,127]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/digi/: ['sub-3000001_all_digi_s3_r1_e1_no-data.txt']
[2025-06-12 15:56:55,128]	(DEBUG)	has_deviation=False, has_no_data=True
[2025-06-12 15:56:55,128]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:55,128]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:55,128]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:56:55,129]	(DEBUG)	Correct directory for file sub-3000001_all_digi_s3_r1_e1_no-data.txt is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/digi
[2025-06-12 15:56:55,129]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:55,129]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_digi_s3_r1_e1: ['sub-3000001_all_digi_s3_r1_e1_no-data.txt']
[2025-06-12 15:56:55,129]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:55,130]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:55,130]	(DEBUG)	Checking identifier sub-3000001_all_eeg_s1_r1_e1
[2025-06-12 15:56:55,130]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/eeg/
[2025-06-12 15:56:55,130]	(DEBUG)	Identifier datatype is eeg
[2025-06-12 15:56:55,537]	(DEBUG)	Found 3 file(s) for identifier sub-3000001_all_eeg_s1_r1_e1
[2025-06-12 15:56:56,391]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/eeg/: ['sub-3000001_all_eeg_s1_r1_e1.vmrk', 'sub-3000001_all_eeg_s1_r1_e1.eeg', 'sub-3000001_all_eeg_s1_r1_e1.vhdr']
[2025-06-12 15:56:56,391]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:56,391]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:56,394]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:56,394]	(DEBUG)	Found 3 correctly named file(s)
[2025-06-12 15:56:56,395]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s1_r1_e1.eeg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/eeg
[2025-06-12 15:56:56,395]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s1_r1_e1.vmrk is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/eeg
[2025-06-12 15:56:56,395]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s1_r1_e1.vhdr is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/eeg
[2025-06-12 15:56:56,396]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:56,396]	(DEBUG)	Expect 3 file(s) for identifier sub-3000001_all_eeg_s1_r1_e1: ['sub-3000001_all_eeg_s1_r1_e1.eeg', 'sub-3000001_all_eeg_s1_r1_e1.vhdr', 'sub-3000001_all_eeg_s1_r1_e1.vmrk']
[2025-06-12 15:56:56,396]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:56,396]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:57,184]	(DEBUG)	Found 0 EEG error(s)
[2025-06-12 15:56:57,185]	(DEBUG)	Checking identifier sub-3000001_all_eeg_s2_r1_e1
[2025-06-12 15:56:57,185]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/eeg/
[2025-06-12 15:56:57,185]	(DEBUG)	Identifier datatype is eeg
[2025-06-12 15:56:57,323]	(DEBUG)	Found 3 file(s) for identifier sub-3000001_all_eeg_s2_r1_e1
[2025-06-12 15:56:58,136]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/eeg/: ['sub-3000001_all_eeg_s2_r1_e1.eeg', 'sub-3000001_all_eeg_s2_r1_e1.vmrk', 'sub-3000001_all_eeg_s2_r1_e1.vhdr']
[2025-06-12 15:56:58,337]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:58,337]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:58,340]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:58,341]	(DEBUG)	Found 3 correctly named file(s)
[2025-06-12 15:56:58,341]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s2_r1_e1.eeg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/eeg
[2025-06-12 15:56:58,342]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s2_r1_e1.vhdr is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/eeg
[2025-06-12 15:56:58,342]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s2_r1_e1.vmrk is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/eeg
[2025-06-12 15:56:58,342]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:58,343]	(DEBUG)	Expect 3 file(s) for identifier sub-3000001_all_eeg_s2_r1_e1: ['sub-3000001_all_eeg_s2_r1_e1.eeg', 'sub-3000001_all_eeg_s2_r1_e1.vhdr', 'sub-3000001_all_eeg_s2_r1_e1.vmrk']
[2025-06-12 15:56:58,343]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:58,344]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:58,715]	(DEBUG)	Found 0 EEG error(s)
[2025-06-12 15:56:58,715]	(DEBUG)	Checking identifier sub-3000001_all_eeg_s3_r1_e1
[2025-06-12 15:56:58,716]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/eeg/
[2025-06-12 15:56:58,716]	(DEBUG)	Identifier datatype is eeg
[2025-06-12 15:56:58,873]	(DEBUG)	Found 3 file(s) for identifier sub-3000001_all_eeg_s3_r1_e1
[2025-06-12 15:56:59,066]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/eeg/: ['sub-3000001_all_eeg_s3_r1_e1.vmrk', 'sub-3000001_all_eeg_s3_r1_e1.vhdr', 'sub-3000001_all_eeg_s3_r1_e1.eeg']
[2025-06-12 15:56:59,066]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:59,067]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:59,068]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:59,069]	(DEBUG)	Found 3 correctly named file(s)
[2025-06-12 15:56:59,069]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s3_r1_e1.eeg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/eeg
[2025-06-12 15:56:59,069]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s3_r1_e1.vmrk is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/eeg
[2025-06-12 15:56:59,069]	(DEBUG)	Correct directory for file sub-3000001_all_eeg_s3_r1_e1.vhdr is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/eeg
[2025-06-12 15:56:59,069]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:59,070]	(DEBUG)	Expect 3 file(s) for identifier sub-3000001_all_eeg_s3_r1_e1: ['sub-3000001_all_eeg_s3_r1_e1.eeg', 'sub-3000001_all_eeg_s3_r1_e1.vhdr', 'sub-3000001_all_eeg_s3_r1_e1.vmrk']
[2025-06-12 15:56:59,070]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:59,070]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:59,210]	(DEBUG)	Found 0 EEG error(s)
[2025-06-12 15:56:59,210]	(DEBUG)	Checking identifier sub-3000001_all_zoom_s1_r1_e1
[2025-06-12 15:56:59,210]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/zoom/
[2025-06-12 15:56:59,210]	(DEBUG)	Identifier datatype is zoom
[2025-06-12 15:56:59,211]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_zoom_s1_r1_e1
[2025-06-12 15:56:59,539]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/zoom/: ['sub-3000001_all_zoom_s1_r1_e1.zip.gpg']
[2025-06-12 15:56:59,539]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:56:59,539]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:56:59,543]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:56:59,543]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:56:59,543]	(DEBUG)	Correct directory for file sub-3000001_all_zoom_s1_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/zoom
[2025-06-12 15:56:59,544]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:56:59,545]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_zoom_s1_r1_e1: ['sub-3000001_all_zoom_s1_r1_e1.zip.gpg']
[2025-06-12 15:56:59,545]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:56:59,545]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:56:59,545]	(DEBUG)	Checking identifier sub-3000001_all_zoom_s2_r1_e1
[2025-06-12 15:56:59,545]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/zoom/
[2025-06-12 15:56:59,545]	(DEBUG)	Identifier datatype is zoom
[2025-06-12 15:57:00,001]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_zoom_s2_r1_e1
[2025-06-12 15:57:01,335]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/zoom/: ['sub-3000001_all_zoom_s2_r1_e1.zip.gpg']
[2025-06-12 15:57:01,335]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:57:01,335]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:57:01,337]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:57:01,337]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:57:01,338]	(DEBUG)	Correct directory for file sub-3000001_all_zoom_s2_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s2_r1/zoom
[2025-06-12 15:57:01,338]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:57:01,339]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_zoom_s2_r1_e1: ['sub-3000001_all_zoom_s2_r1_e1.zip.gpg']
[2025-06-12 15:57:01,339]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:57:01,339]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:57:01,339]	(DEBUG)	Checking identifier sub-3000001_all_zoom_s3_r1_e1
[2025-06-12 15:57:01,339]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/zoom/
[2025-06-12 15:57:01,340]	(DEBUG)	Identifier datatype is zoom
[2025-06-12 15:57:01,868]	(DEBUG)	Found 1 file(s) for identifier sub-3000001_all_zoom_s3_r1_e1
[2025-06-12 15:57:03,536]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/zoom/: ['sub-3000001_all_zoom_s3_r1_e1.zip.gpg']
[2025-06-12 15:57:03,542]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:57:03,542]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:57:03,544]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:57:03,544]	(DEBUG)	Found 1 correctly named file(s)
[2025-06-12 15:57:03,544]	(DEBUG)	Correct directory for file sub-3000001_all_zoom_s3_r1_e1.zip.gpg is /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s3_r1/zoom
[2025-06-12 15:57:03,545]	(DEBUG)	Found 0 misplaced file(s)
[2025-06-12 15:57:03,545]	(DEBUG)	Expect 1 file(s) for identifier sub-3000001_all_zoom_s3_r1_e1: ['sub-3000001_all_zoom_s3_r1_e1.zip.gpg']
[2025-06-12 15:57:03,546]	(DEBUG)	Found 0 missing file(s)
[2025-06-12 15:57:03,546]	(DEBUG)	Found 0 unexpected file(s)
[2025-06-12 15:57:03,546]	(DEBUG)	Checking identifier sub-3000001_arrow-alert-v1-1_psychopy_s1_r1_e1
[2025-06-12 15:57:03,546]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/psychopy/
[2025-06-12 15:57:03,546]	(DEBUG)	Identifier datatype is psychopy
[2025-06-12 15:57:04,202]	(DEBUG)	Found 3 file(s) for identifier sub-3000001_arrow-alert-v1-1_psychopy_s1_r1_e1
[2025-06-12 15:57:05,830]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000001/s1_r1/psychopy/: ['sub-3000001_arrow-alert-v1-1_psychopy_s1_r1_e1.psydat', 'sub-3000001_arrow-alert-v1-1_psychopy_s1_r1_e1.log', 'sub-3000001_arrow-alert-v1-1_psychopy_s1_r1_e1.csv']
[2025-06-12 15:57:05,830]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-06-12 15:57:05,830]	(DEBUG)	Found 0 missing identifier(s)
[2025-06-12 15:57:05,834]	(DEBUG)	Found 0 misnamed file(s)
[2025-06-12 15:57:05,834]	(DEBUG)	Found 3 correctly named file(s)
